2020-02-22 14:23:51, INFO: Device: cpu
2020-02-22 14:23:51, INFO: Method: Attention_RL  
2020-02-22 14:23:51, INFO: pedestrian number: 5
2020-02-22 14:23:51, INFO: Randomize pedestrian's radius and preferred speed
2020-02-22 14:23:51, INFO: The training rule : circle_crossing, The test rule : circle_crossing
2020-02-22 14:23:51, INFO: Square range: 10.0, circle range: 4.0
2020-02-22 14:23:51, INFO: Current learning rate: 0.009000
2020-02-22 14:38:54, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1274
2020-02-22 14:38:57, INFO: TRAIN in episode 15 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1179
2020-02-22 14:38:59, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0949
2020-02-22 14:39:03, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:39:07, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:39:10, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0104
2020-02-22 14:39:12, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1439
2020-02-22 14:39:15, INFO: TRAIN in episode 21 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1385
2020-02-22 14:39:18, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0120
2020-02-22 14:39:22, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:39:25, INFO: TRAIN in episode 24 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1462
2020-02-22 14:39:29, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0028
2020-02-22 14:39:32, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1807
2020-02-22 14:39:35, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.1725
2020-02-22 14:39:38, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.0968
2020-02-22 14:39:40, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1107
2020-02-22 14:39:44, INFO: TRAIN in episode 30 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2020-02-22 14:39:45, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2617
2020-02-22 14:39:48, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2020-02-22 14:39:52, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:39:55, INFO: TRAIN in episode 34 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1618
2020-02-22 14:39:58, INFO: TRAIN in episode 35 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2020-02-22 14:40:00, INFO: TRAIN in episode 36 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1278
2020-02-22 14:40:04, INFO: TRAIN in episode 37 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:08, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:12, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:16, INFO: TRAIN in episode 40 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0490
2020-02-22 14:40:19, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:23, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:28, INFO: TRAIN in episode 43 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:30, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1566
2020-02-22 14:40:32, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1354
2020-02-22 14:40:35, INFO: TRAIN in episode 46 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.2231
2020-02-22 14:40:38, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:42, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:44, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1400
2020-02-22 14:40:45, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2018
2020-02-22 14:40:47, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2365
2020-02-22 14:40:49, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1444
2020-02-22 14:40:53, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:40:56, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1661
2020-02-22 14:41:00, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0143
2020-02-22 14:41:02, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2020-02-22 14:41:06, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2020-02-22 14:41:08, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2633
2020-02-22 14:41:10, INFO: TRAIN in episode 59 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2194
2020-02-22 14:41:15, INFO: TRAIN in episode 60 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:41:18, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:41:21, INFO: TRAIN in episode 62 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.0488
2020-02-22 14:41:25, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:41:27, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1437
2020-02-22 14:41:30, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1969
2020-02-22 14:41:33, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0562
2020-02-22 14:41:36, INFO: TRAIN in episode 67 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2104
2020-02-22 14:41:39, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:41:41, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1326
2020-02-22 14:41:44, INFO: TRAIN in episode 70 has success rate: 1.00, collision rate: 0.00, nav time: 12.75, total reward: 0.2679
2020-02-22 14:41:46, INFO: TRAIN in episode 71 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1584
2020-02-22 14:41:49, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:41:52, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1119
2020-02-22 14:41:54, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.1822
2020-02-22 14:41:58, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:42:02, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2020-02-22 14:42:03, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1105
2020-02-22 14:42:06, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.1815
2020-02-22 14:42:09, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.1964
2020-02-22 14:42:11, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0965
2020-02-22 14:42:15, INFO: TRAIN in episode 81 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2020-02-22 14:42:18, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2476
2020-02-22 14:42:19, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2489
2020-02-22 14:42:20, INFO: TRAIN in episode 84 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2324
2020-02-22 14:42:25, INFO: TRAIN in episode 85 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0045
2020-02-22 14:42:26, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1765
2020-02-22 14:42:29, INFO: TRAIN in episode 87 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.0811
2020-02-22 14:42:33, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:42:37, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:42:41, INFO: TRAIN in episode 90 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:42:44, INFO: TRAIN in episode 91 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1026
2020-02-22 14:42:48, INFO: TRAIN in episode 92 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0493
2020-02-22 14:42:50, INFO: TRAIN in episode 93 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1456
2020-02-22 14:42:54, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0189
2020-02-22 14:42:56, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1038
2020-02-22 14:43:00, INFO: TRAIN in episode 96 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1475
2020-02-22 14:43:02, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1466
2020-02-22 14:43:05, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:43:07, INFO: TRAIN in episode 99 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2501
2020-02-22 14:43:10, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1279
2020-02-22 14:43:12, INFO: TRAIN in episode 101 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1435
2020-02-22 14:43:16, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:43:19, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2020-02-22 14:43:23, INFO: TRAIN in episode 104 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:43:27, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:43:31, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0309
2020-02-22 14:43:34, INFO: TRAIN in episode 107 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1976
2020-02-22 14:43:38, INFO: TRAIN in episode 108 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:43:42, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:43:45, INFO: TRAIN in episode 110 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.2411
2020-02-22 14:43:48, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1508
2020-02-22 14:43:50, INFO: TRAIN in episode 112 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1264
2020-02-22 14:43:52, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.2011
2020-02-22 14:43:54, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2286
2020-02-22 14:43:57, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:01, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0291
2020-02-22 14:44:05, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:07, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1192
2020-02-22 14:44:11, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:13, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.2288
2020-02-22 14:44:15, INFO: TRAIN in episode 121 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1609
2020-02-22 14:44:17, INFO: TRAIN in episode 122 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1442
2020-02-22 14:44:19, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1632
2020-02-22 14:44:23, INFO: TRAIN in episode 124 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:25, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1346
2020-02-22 14:44:28, INFO: TRAIN in episode 126 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.1585
2020-02-22 14:44:32, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:36, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:38, INFO: TRAIN in episode 129 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1654
2020-02-22 14:44:42, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:44, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1758
2020-02-22 14:44:48, INFO: TRAIN in episode 132 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:52, INFO: TRAIN in episode 133 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:55, INFO: TRAIN in episode 134 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:44:57, INFO: TRAIN in episode 135 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1134
2020-02-22 14:45:01, INFO: TRAIN in episode 136 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1460
2020-02-22 14:45:03, INFO: TRAIN in episode 137 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1740
2020-02-22 14:45:06, INFO: TRAIN in episode 138 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1567
2020-02-22 14:45:10, INFO: TRAIN in episode 139 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0793
2020-02-22 14:45:12, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1257
2020-02-22 14:45:14, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1887
2020-02-22 14:45:18, INFO: TRAIN in episode 142 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:45:20, INFO: TRAIN in episode 143 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1344
2020-02-22 14:45:22, INFO: TRAIN in episode 144 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2121
2020-02-22 14:45:27, INFO: TRAIN in episode 145 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:45:29, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1397
2020-02-22 14:45:33, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:45:36, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1468
2020-02-22 14:45:38, INFO: TRAIN in episode 149 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1153
2020-02-22 14:45:41, INFO: TRAIN in episode 150 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2155
2020-02-22 14:45:43, INFO: TRAIN in episode 151 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1574
2020-02-22 14:45:45, INFO: TRAIN in episode 152 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.1822
2020-02-22 14:45:47, INFO: TRAIN in episode 153 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2563
2020-02-22 14:45:48, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2304
2020-02-22 14:45:51, INFO: TRAIN in episode 155 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2326
2020-02-22 14:45:53, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2565
2020-02-22 14:45:56, INFO: TRAIN in episode 157 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1270
2020-02-22 14:45:58, INFO: TRAIN in episode 158 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1688
2020-02-22 14:46:00, INFO: TRAIN in episode 159 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1297
2020-02-22 14:46:02, INFO: TRAIN in episode 160 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2421
2020-02-22 14:46:04, INFO: TRAIN in episode 161 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1256
2020-02-22 14:46:07, INFO: TRAIN in episode 162 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2020-02-22 14:46:10, INFO: TRAIN in episode 163 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1428
2020-02-22 14:46:14, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:46:18, INFO: TRAIN in episode 165 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:46:21, INFO: TRAIN in episode 166 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0818
2020-02-22 14:46:24, INFO: TRAIN in episode 167 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0959
2020-02-22 14:46:26, INFO: TRAIN in episode 168 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1346
2020-02-22 14:46:29, INFO: TRAIN in episode 169 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1676
2020-02-22 14:46:30, INFO: TRAIN in episode 170 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1710
2020-02-22 14:46:34, INFO: TRAIN in episode 171 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:46:37, INFO: TRAIN in episode 172 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1606
2020-02-22 14:46:41, INFO: TRAIN in episode 173 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:46:45, INFO: TRAIN in episode 174 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:46:46, INFO: TRAIN in episode 175 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2328
2020-02-22 14:46:49, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0280
2020-02-22 14:46:52, INFO: TRAIN in episode 177 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1180
2020-02-22 14:46:57, INFO: TRAIN in episode 178 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:47:01, INFO: TRAIN in episode 179 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:47:05, INFO: TRAIN in episode 180 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:47:06, INFO: TRAIN in episode 181 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1431
2020-02-22 14:47:09, INFO: TRAIN in episode 182 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1408
2020-02-22 14:47:11, INFO: TRAIN in episode 183 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1774
2020-02-22 14:47:13, INFO: TRAIN in episode 184 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1042
2020-02-22 14:47:16, INFO: TRAIN in episode 185 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.1646
2020-02-22 14:47:20, INFO: TRAIN in episode 186 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:47:23, INFO: TRAIN in episode 187 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.0449
2020-02-22 14:47:27, INFO: TRAIN in episode 188 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:47:30, INFO: TRAIN in episode 189 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1792
2020-02-22 14:47:33, INFO: TRAIN in episode 190 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-02-22 14:47:36, INFO: TRAIN in episode 191 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1384
2020-02-22 14:47:38, INFO: TRAIN in episode 192 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2459
2020-02-22 14:47:42, INFO: TRAIN in episode 193 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0906
2020-02-22 14:47:43, INFO: TRAIN in episode 194 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1636
2020-02-22 14:47:45, INFO: TRAIN in episode 195 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1628
2020-02-22 14:47:48, INFO: TRAIN in episode 196 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1065
